window_length,episode_id,regime_label,start_timestamp_utc,end_timestamp_utc,start_window_id,end_window_id,duration_windows,duration_trading_days,mean_total_rms,max_total_rms,mean_total_rms_percentile,mean_fine_share,mean_fine_share_percentile,mean_mid_share,mean_coarse_share,peak_window_timestamp_utc
2048,60,midVol_highFine,2017-09-04 07:45:00+00:00,2017-09-25 10:35:00+00:00,434,442,9,9.0,0.0002999194782372444,0.0003163486966196,0.7096098455092956,0.9059067927063287,0.8901544907043729,0.08322530990682392,0.010867897386847278,2017-09-25 10:35:00+00:00
2048,61,midVol_midFine,2017-09-15 07:50:00+00:00,2017-10-12 10:45:00+00:00,443,455,13,13.0,0.0002581261445652846,0.0003061399494132,0.48788446431808563,0.8910764427553521,0.6355671037524926,0.09682975063502461,0.012093806609623198,2017-09-28 10:35:00+00:00
2048,62,midVol_midFine,2017-10-05 08:05:00+00:00,2017-10-25 10:55:00+00:00,457,464,8,8.0,0.0002332061302917375,0.0002398147621114,0.35388845247446976,0.8830818988959176,0.4383837391987431,0.11071000153778662,0.0062080995662957255,2017-10-16 10:50:00+00:00
2048,63,midVol_midFine,2017-10-18 08:15:00+00:00,2017-11-23 11:15:00+00:00,466,485,20,20.0,0.00024251398411099002,0.0002787330873666,0.4112725844461901,0.8869508506694155,0.5339355852317361,0.09941770337472482,0.013631445955859637,2017-11-06 11:05:00+00:00
2048,64,midVol_midFine,2017-11-21 08:40:00+00:00,2017-12-13 11:30:00+00:00,490,499,10,10.0,0.00024389388376743997,0.0002618107420918,0.420306362922231,0.8834332390877014,0.44697564807541246,0.1036885526308099,0.012878208281488682,2017-12-06 11:25:00+00:00
2048,65,midVol_highFine,2017-12-05 08:50:00+00:00,2017-12-18 11:35:00+00:00,500,502,3,3.0,0.00022910512861269998,0.0002337095851694,0.32168106834249804,0.9020905255096365,0.8514008902854151,0.08462887275168192,0.013280601738681466,2017-12-18 11:35:00+00:00
2048,66,midVol_midFine,2017-12-08 08:50:00+00:00,2017-12-27 11:40:00+00:00,503,508,6,6.0,0.00023046850860625003,0.0002416410960245,0.33752291175700444,0.8856592026072653,0.5065462162869862,0.10362988106008249,0.01071091633265215,2017-12-22 11:35:00+00:00
2048,67,lowVol_midFine,2017-12-18 09:00:00+00:00,2018-01-08 11:50:00+00:00,509,515,7,7.0,0.00019308090648492858,0.0002031612649723,0.15088093367747726,0.8870037799447371,0.5379867579396251,0.10345033562145114,0.009545884433811727,2018-01-08 11:50:00+00:00
2048,68,midVol_midFine,2017-12-28 09:05:00+00:00,2018-01-16 11:55:00+00:00,516,521,6,6.0,0.0002596219472394,0.000317216601463,0.4927336999214454,0.879889813661017,0.36364231474207903,0.10616013329043822,0.013950053048544483,2018-01-16 11:55:00+00:00
2048,69,highVol_midFine,2018-01-08 09:15:00+00:00,2018-01-22 12:00:00+00:00,522,525,4,4.0,0.00034940864732345,0.0003614365774097,0.8462293794186959,0.893830589814767,0.6979575805184604,0.09339377731576518,0.01277563286946775,2018-01-19 11:55:00+00:00
2048,70,highVol_lowFine,2018-01-17 09:20:00+00:00,2018-02-05 12:10:00+00:00,529,535,7,7.0,0.0003765321797908572,0.0003847850440703,0.889743014252048,0.8591215346783866,0.06211424082594546,0.12927243555488013,0.011606029766733287,2018-02-05 12:10:00+00:00
2048,71,highVol_midFine,2018-01-26 09:25:00+00:00,2018-02-13 12:15:00+00:00,536,541,6,6.0,0.0003373911129301333,0.0003409739684171,0.8247577899973816,0.8830768384487605,0.439643885833988,0.10540621463798862,0.011516946913250883,2018-02-06 12:10:00+00:00
2048,72,highVol_midFine,2018-02-06 09:35:00+00:00,2018-02-19 12:20:00+00:00,543,545,3,3.0,0.0003408754980111,0.0003457564513071,0.8329405603561142,0.883253239801283,0.44867766431002876,0.10170443822372827,0.015042321974988634,2018-02-15 12:15:00+00:00
2048,73,midVol_midFine,2018-02-09 09:35:00+00:00,2018-02-23 12:20:00+00:00,546,549,4,4.0,0.00032199792898202496,0.0003256394947902,0.7873134328358209,0.8953795174697771,0.7336999214454045,0.0923242832326452,0.0122961992975777,2018-02-23 12:20:00+00:00
2048,74,midVol_highFine,2018-02-15 09:40:00+00:00,2018-03-01 12:25:00+00:00,550,553,4,4.0,0.00027690440276095004,0.0002831477461282,0.6186174391201886,0.9056987558110323,0.9051453260015712,0.08417317903123547,0.0101280651577321,2018-02-26 12:25:00+00:00
2048,75,midVol_midFine,2018-02-21 09:45:00+00:00,2018-03-12 12:35:00+00:00,554,560,7,7.0,0.00029559750195484285,0.0003034286313746,0.7000897766805073,0.8934948176072731,0.6935809673437324,0.09382695930436298,0.012678223088363801,2018-03-12 12:35:00+00:00
2048,76,midVol_highFine,2018-03-02 09:50:00+00:00,2018-03-16 12:35:00+00:00,561,564,4,4.0,0.00027495724612955,0.000285064871562,0.6062450903377847,0.9017810323277375,0.8541830322073841,0.08963232816059202,0.0085866395116705,2018-03-13 12:35:00+00:00
2048,77,midVol_midFine,2018-03-08 09:55:00+00:00,2018-03-28 12:45:00+00:00,565,572,8,8.0,0.0002470608978216625,0.0002589400128367,0.43975844461901026,0.8860235473135384,0.5116849960722702,0.09980783567932842,0.0141686170071331,2018-03-19 12:40:00+00:00
2048,78,midVol_lowFine,2018-03-23 10:05:00+00:00,2018-04-09 13:25:00+00:00,576,580,5,5.0,0.00021705483792806,0.0002208120668098,0.2539670070699136,0.8549027996104265,0.057501963864886096,0.1335202352722893,0.0115769651172843,2018-04-09 13:25:00+00:00
2048,79,midVol_midFine,2018-03-30 10:10:00+00:00,2018-04-27 13:35:00+00:00,581,594,14,14.0,0.00022933337926732143,0.0002496969312233,0.32911569969700366,0.8829370669376014,0.43766131747278647,0.10736983111350218,0.009693101948896166,2018-04-27 13:35:00+00:00
2048,80,midVol_midFine,2018-04-20 10:55:00+00:00,2018-05-04 13:40:00+00:00,596,599,4,4.0,0.00027804552387805,0.0003055247734751,0.6070306362922231,0.8788240858710581,0.3380793401413983,0.11083715743862194,0.010338756690319976,2018-05-04 13:40:00+00:00
2048,81,midVol_midFine,2018-04-27 11:00:00+00:00,2018-05-14 13:50:00+00:00,601,605,5,5.0,0.00030326189110358,0.0003156325302497,0.7248232521602513,0.8871497477590664,0.540534171249018,0.10595800878564561,0.006892243455287999,2018-05-11 13:45:00+00:00
2048,82,midVol_midFine,2018-05-07 11:10:00+00:00,2018-05-21 13:55:00+00:00,607,610,4,4.0,0.00028373600806177497,0.00029098046937,0.6518067556952082,0.8785755237611599,0.328750981932443,0.1094046970547421,0.01201977918409785,2018-05-17 13:50:00+00:00
2048,83,midVol_midFine,2018-05-15 11:15:00+00:00,2018-05-30 14:00:00+00:00,613,617,5,5.0,0.00029985208350686,0.000316284011495,0.7149253731343284,0.8801590520162363,0.3713275726630008,0.1078194766956438,0.012021471288119659,2018-05-30 14:00:00+00:00
2048,84,highVol_midFine,2018-05-22 11:20:00+00:00,2018-06-06 14:05:00+00:00,618,622,5,5.0,0.0003369380006122,0.0003425228730516,0.8237234878240377,0.8897598313996925,0.6019638648860958,0.09871582132454892,0.0115243472757586,2018-06-06 14:05:00+00:00
2048,85,midVol_highFine,2018-05-30 11:25:00+00:00,2018-06-13 14:20:00+00:00,624,627,4,4.0,0.00029611963827709997,0.0003211006511917,0.6941280439905734,0.9060425699528173,0.905636292223095,0.08330348263001627,0.010653947417166324,2018-06-08 14:05:00+00:00
2048,86,midVol_lowFine,2018-06-05 11:30:00+00:00,2018-06-19 14:25:00+00:00,628,631,4,4.0,0.000316857001326,0.0003241466173349,0.7729772191673212,0.8681369354138347,0.13403377847604084,0.10865580676012673,0.023207257826038427,2018-06-19 14:25:00+00:00
2048,87,highVol_lowFine,2018-06-12 11:45:00+00:00,2018-06-25 14:30:00+00:00,633,635,3,3.0,0.0003430103376839333,0.0003486436357256,0.8375229117570044,0.8631467842215222,0.08929039015449071,0.11516048920148524,0.02169272657699257,2018-06-22 14:25:00+00:00
2048,88,midVol_midFine,2018-06-15 11:45:00+00:00,2018-06-28 14:30:00+00:00,636,638,3,3.0,0.00030460018709770005,0.0003081947988396,0.7338308457711443,0.8853063282482866,0.49803613511390415,0.10300063463127411,0.011693037120439167,2018-06-28 14:30:00+00:00
2048,89,midVol_midFine,2018-06-22 11:50:00+00:00,2018-07-16 14:45:00+00:00,641,650,10,10.0,0.00027482772100637,0.0003118326635379,0.5857423409269442,0.8899716394070054,0.6097407698350353,0.09893764872825528,0.01109071186473913,2018-07-03 14:35:00+00:00
2048,90,midVol_highFine,2018-07-06 12:00:00+00:00,2018-07-25 14:50:00+00:00,651,657,7,7.0,0.0002571126484765,0.0002711932409324,0.502300527437998,0.9037542493758431,0.8816070025810795,0.08235539308110003,0.013890357543056658,2018-07-20 14:45:00+00:00
2048,91,midVol_midFine,2018-07-17 12:10:00+00:00,2018-08-27 15:15:00+00:00,658,680,23,23.0,0.00026093962493332174,0.0003085095186114,0.5126370436148776,0.8867440185794786,0.529645821237064,0.10256004337955427,0.010695938040967044,2018-08-20 15:10:00+00:00
2048,92,midVol_highFine,2018-08-17 12:30:00+00:00,2018-09-11 15:25:00+00:00,681,691,11,11.0,0.0002694527144578545,0.0002771767395822,0.5780547025637364,0.9135292213666933,0.9476897807612655,0.07525414364707227,0.011216634986234346,2018-08-29 15:15:00+00:00
2048,93,midVol_midFine,2018-09-03 12:45:00+00:00,2018-09-14 15:25:00+00:00,692,694,3,3.0,0.0002652281813969,0.0002716314569575,0.5518460329929301,0.8874314903038009,0.5437287247970674,0.09980049608208953,0.0127680136141097,2018-09-13 15:25:00+00:00
2048,94,midVol_lowFine,2018-09-06 12:45:00+00:00,2018-09-19 15:30:00+00:00,695,697,3,3.0,0.00024963814298773336,0.0002526333291478,0.4557475778999738,0.8675635308308598,0.13550667714061274,0.1154842269794792,0.0169522421896608,2018-09-17 15:30:00+00:00
2048,95,midVol_lowFine,2018-09-12 12:50:00+00:00,2018-09-26 15:35:00+00:00,699,702,4,4.0,0.00025268939267795,0.0002579619755376,0.475451688923802,0.8646721803416649,0.11036920659858601,0.12130304418911711,0.014024775469217874,2018-09-24 15:35:00+00:00
2048,96,midVol_midFine,2018-09-21 12:55:00+00:00,2018-10-10 15:45:00+00:00,706,712,7,7.0,0.00026794264449435715,0.0002812057109055,0.5676691729323309,0.8853140342267244,0.4987094602177085,0.10231017922333503,0.01237578654994047,2018-10-05 15:40:00+00:00
2048,97,midVol_highFine,2018-10-02 13:05:00+00:00,2018-10-15 15:50:00+00:00,713,715,3,3.0,0.00026536461850753336,0.0002705191608246,0.5543335951819848,0.900713978542072,0.8379156847342237,0.08961638112659105,0.009669640331336701,2018-10-11 15:45:00+00:00
2048,98,midVol_midFine,2018-10-05 13:05:00+00:00,2018-10-24 15:55:00+00:00,716,722,7,7.0,0.0002482300597568,0.0002560515989409,0.4473684210526315,0.8791676818276623,0.34608910335540344,0.11118420797020086,0.009648110202136928,2018-10-16 15:50:00+00:00
2048,99,midVol_midFine,2018-10-17 13:15:00+00:00,2018-11-06 16:05:00+00:00,724,731,8,8.0,0.0002558385353082625,0.0002656224184491,0.49430479183032205,0.8775895680723381,0.30778672427336995,0.11140438181878289,0.011006050108878824,2018-10-29 16:00:00+00:00
2048,100,midVol_midFine,2018-10-31 13:25:00+00:00,2018-11-13 16:10:00+00:00,734,736,3,3.0,0.0002793396187757333,0.0002831500567209,0.6323644933228595,0.8769955146833762,0.2902592301649647,0.11158247722867136,0.0114220080879524,2018-11-13 16:10:00+00:00
2048,101,midVol_lowFine,2018-11-05 13:30:00+00:00,2018-11-27 16:20:00+00:00,737,746,10,10.0,0.00029470204166003,0.0003190957769375,0.685781618224666,0.861392082829509,0.08267871170463473,0.1253465131333661,0.01326140403712466,2018-11-15 16:10:00+00:00
2048,102,midVol_midFine,2018-11-19 13:40:00+00:00,2018-12-11 16:30:00+00:00,747,756,10,10.0,0.00027561118106374,0.0002971689308756,0.6082875098193244,0.8872921029605981,0.5421838177533386,0.09816555076124626,0.01454234627815556,2018-12-07 16:25:00+00:00
2048,103,midVol_highFine,2018-12-03 13:50:00+00:00,2018-12-17 16:35:00+00:00,757,760,4,4.0,0.000287528123198475,0.0002903589806016,0.6673212882953653,0.9100715294634627,0.9347996857816182,0.07824259355151078,0.0116858769850265,2018-12-14 16:30:00+00:00
2048,104,midVol_midFine,2018-12-07 13:50:00+00:00,2019-01-09 07:10:00+00:00,761,775,15,15.0,0.0002809708368035267,0.000298804006001,0.633019114951558,0.8849161730932096,0.4841057868551976,0.10098530149764112,0.014098525409149206,2019-01-08 07:10:00+00:00
2048,105,midVol_lowFine,2019-01-07 04:35:00+00:00,2019-01-18 07:15:00+00:00,780,782,3,3.0,0.0002583974930737,0.0002623355087495,0.5112594920136161,0.8687266262014278,0.144802304268133,0.11724235116322905,0.014031022635343034,2019-01-16 07:15:00+00:00
2048,106,midVol_midFine,2019-01-10 04:35:00+00:00,2019-01-23 07:20:00+00:00,783,785,3,3.0,0.00022032277745423335,0.0002367157127315,0.28253469494632105,0.8843952971148744,0.474993453783713,0.10439452875300607,0.011210174132119569,2019-01-21 07:20:00+00:00
2048,107,lowVol_midFine,2019-01-15 04:40:00+00:00,2019-01-30 07:25:00+00:00,786,790,5,5.0,0.00019860573350035998,0.0002007178414685,0.17776904948939515,0.8870875098232268,0.5418695993715632,0.09754585756389736,0.01536663261287568,2019-01-28 07:25:00+00:00
2048,108,midVol_midFine,2019-01-22 04:45:00+00:00,2019-02-04 07:30:00+00:00,791,793,3,3.0,0.00023947703403646666,0.0002463804443791,0.39028541503011266,0.8891793197071745,0.589159465828751,0.09289199591522883,0.017928684377596597,2019-02-04 07:30:00+00:00
2048,109,midVol_highFine,2019-01-25 04:45:00+00:00,2019-02-08 07:30:00+00:00,794,797,4,4.0,0.00021940405552889998,0.000228338771141,0.26659465828750983,0.9060962760111303,0.9092694422623724,0.0808709535792398,0.0130327704096298,2019-02-05 07:30:00+00:00
2048,110,lowVol_midFine,2019-02-04 04:55:00+00:00,2019-02-15 07:35:00+00:00,800,802,3,3.0,0.00017944757481919997,0.0001957794459628,0.09727677402461377,0.8887033999373578,0.5810421576328881,0.10007138671854528,0.0112252133440968,2019-02-15 07:35:00+00:00
2048,111,lowVol_lowFine,2019-02-15 05:00:00+00:00,2019-02-28 07:45:00+00:00,809,811,3,3.0,0.00019671498565233334,0.0001993729860052,0.167452212621105,0.8665788959908793,0.1266038229903116,0.12316832583923994,0.010252778169880733,2019-02-28 07:45:00+00:00
2048,112,lowVol_midFine,2019-02-20 05:05:00+00:00,2019-03-07 07:50:00+00:00,812,816,5,5.0,0.00018827431661004,0.000196676110638,0.1307148468185389,0.8792099830629881,0.3495679497250589,0.11160452147864544,0.009185495458366381,2019-03-01 07:45:00+00:00
2048,113,midVol_lowFine,2019-03-12 04:20:00+00:00,2019-03-29 07:10:00+00:00,826,832,7,7.0,0.00023685352332915714,0.0002597376637669,0.3792503647177646,0.8604751238586953,0.07097968802603523,0.12520945858607863,0.014315417555225972,2019-03-29 07:10:00+00:00
2048,114,lowVol_highFine,2019-03-26 04:35:00+00:00,2019-04-11 09:25:00+00:00,836,841,6,6.0,0.00018356895266896666,0.0002026432174458,0.11488609583660643,0.9171869440887109,0.9711311861743911,0.07557783020974247,0.007235225701546649,2019-04-04 09:20:00+00:00
2048,115,lowVol_midFine,2019-04-03 06:45:00+00:00,2019-04-19 09:30:00+00:00,842,847,6,6.0,0.0001709505483891,0.0001830111212166,0.06408745744959414,0.8910707646550109,0.634982979837654,0.09759027919852657,0.011338956146462534,2019-04-18 09:30:00+00:00
2048,116,lowVol_highFine,2019-04-11 06:50:00+00:00,2019-04-24 09:35:00+00:00,848,850,3,3.0,0.00016207292771816667,0.0001667893943475,0.03600418957842367,0.9076118793803875,0.9223618748363446,0.0812411578728874,0.011146962746725034,2019-04-22 09:35:00+00:00
2048,117,lowVol_midFine,2019-04-16 06:55:00+00:00,2019-05-01 09:40:00+00:00,851,855,5,5.0,0.00017275870970924,0.0001767397224707,0.06952081696779262,0.8892108488519611,0.5895522388059702,0.09857278491250235,0.01221636623553662,2019-04-29 09:40:00+00:00
2048,118,lowVol_lowFine,2019-04-23 07:00:00+00:00,2019-05-09 09:45:00+00:00,856,861,6,6.0,0.0001979112160927333,0.0002013722393192,0.17432573972244045,0.8614604559004064,0.07704896569782665,0.1262289364197973,0.0123106076797962,2019-05-02 09:40:00+00:00
2048,119,lowVol_lowFine,2019-05-02 07:05:00+00:00,2019-05-15 09:50:00+00:00,863,865,3,3.0,0.00018251108588026666,0.0001854880651006,0.10748887143231213,0.8667186371649755,0.1173081958627913,0.12189003361293223,0.011391329222092133,2019-05-14 09:50:00+00:00
2048,120,lowVol_midFine,2019-05-13 07:15:00+00:00,2019-05-27 22:05:00+00:00,870,873,4,4.0,0.00016654357276445,0.0001730228490586,0.047721916732128826,0.8839551185714503,0.4601335428122545,0.10684647074280458,0.0091984106857451,2019-05-24 09:55:00+00:00
2048,121,lowVol_midFine,2019-05-20 07:20:00+00:00,2019-06-02 22:10:00+00:00,875,877,3,3.0,0.0001669003888472,0.0001702527294224,0.04818015187221786,0.8792293919505919,0.34812778214192197,0.11259975258580461,0.008170855463603367,2019-06-02 22:10:00+00:00
2048,122,midVol_lowFine,2019-05-28 19:30:00+00:00,2019-06-11 22:15:00+00:00,881,884,4,4.0,0.00023220110320509998,0.0002376405505736,0.3450510604870385,0.8681751571781013,0.14041633935585232,0.1175327353699943,0.0142921074519043,2019-06-10 22:15:00+00:00
2048,123,midVol_midFine,2019-06-03 19:35:00+00:00,2019-06-16 22:20:00+00:00,885,887,3,3.0,0.0002251916187269,0.0002361673836813,0.30125687352710134,0.8827658121758528,0.428777166797591,0.1041783553549892,0.0130558324691578,2019-06-12 22:15:00+00:00
2048,124,midVol_highFine,2019-06-14 19:40:00+00:00,2019-07-01 22:30:00+00:00,894,898,5,5.0,0.00022058981199448002,0.000231922299348,0.2760408483896308,0.9031309558500785,0.8658287509819325,0.08958616314904957,0.0072828810008716185,2019-06-26 22:25:00+00:00
2048,125,lowVol_highFine,2019-06-21 19:45:00+00:00,2019-07-07 22:35:00+00:00,899,902,4,4.0,0.00018857658553662497,0.0002011706117065,0.1359976433621367,0.9119124277403113,0.9412804399057345,0.07735745921281205,0.010730113046876476,2019-07-03 22:30:00+00:00
2048,126,lowVol_highFine,2019-07-01 19:55:00+00:00,2019-07-18 22:40:00+00:00,905,911,7,7.0,0.00017359137884144287,0.0001794972416553,0.07255077993491191,0.9110297197916822,0.9457412187184379,0.07928253927238872,0.009687740935929057,2019-07-18 22:40:00+00:00
2048,127,lowVol_midFine,2019-07-10 20:00:00+00:00,2019-07-24 22:45:00+00:00,912,915,4,4.0,0.00017172706042127502,0.000179407611704,0.06677140612725845,0.889061348603386,0.5882757266300079,0.0977847534005857,0.0131538979960283,2019-07-21 22:45:00+00:00
2048,128,lowVol_lowFine,2019-07-16 20:05:00+00:00,2019-07-30 22:50:00+00:00,916,919,4,4.0,0.000182034528951525,0.0001897718979754,0.10496857816182247,0.8448849108235382,0.01836213668499607,0.1453387753137068,0.009776313862754925,2019-07-28 22:50:00+00:00
2048,129,midVol_highFine,2019-07-25 20:10:00+00:00,2019-08-08 22:55:00+00:00,923,926,4,4.0,0.00023132123053357502,0.0002481895270956,0.3412215239591516,0.9079853677626144,0.9182050274941084,0.07891403686680702,0.013100595370578425,2019-08-08 22:55:00+00:00
2048,130,midVol_midFine,2019-07-31 20:15:00+00:00,2019-08-18 23:05:00+00:00,927,932,6,6.0,0.00022547149466816665,0.0002356964273921,0.3007986383870123,0.8855302318627464,0.5020293270489657,0.10055996459738042,0.013909803539873167,2019-08-11 23:00:00+00:00
2048,131,lowVol_midFine,2019-08-14 20:25:00+00:00,2019-08-28 23:10:00+00:00,937,940,4,4.0,0.000190414689184025,0.0001959419175031,0.13913982717989,0.893866733184972,0.701394344069128,0.08894761462907624,0.01718565218595163,2019-08-25 23:10:00+00:00
2048,132,lowVol_highFine,2019-08-23 20:30:00+00:00,2019-09-08 23:20:00+00:00,944,947,4,4.0,0.0001986207147759,0.0002017889274145,0.17763157894736842,0.9072882621226085,0.9047525530243519,0.08269843014064265,0.010013307736748848,2019-09-08 23:20:00+00:00
2048,133,midVol_lowFine,2019-09-03 20:40:00+00:00,2019-09-23 23:30:00+00:00,951,958,8,8.0,0.000233124215105825,0.000246741232674,0.353544776119403,0.8559456320285277,0.05145326001571092,0.1322660363441872,0.011788331627285126,2019-09-22 23:30:00+00:00
2048,134,lowVol_midFine,2019-09-13 20:45:00+00:00,2019-10-01 23:35:00+00:00,959,964,6,6.0,0.00019368740161218332,0.0001992308066239,0.15298507462686567,0.883577079526181,0.4513616129876931,0.10108603929764044,0.015336881176178466,2019-10-01 23:35:00+00:00
2048,135,midVol_highFine,2019-09-24 20:55:00+00:00,2019-10-09 23:40:00+00:00,966,970,5,5.0,0.00021306445956308,0.0002198697452714,0.2373134328358209,0.9085224689944097,0.92356637863315,0.08228079060341839,0.009196740402171881,2019-10-06 23:40:00+00:00
2048,136,midVol_midFine,2019-10-08 21:05:00+00:00,2019-10-24 23:50:00+00:00,976,981,6,6.0,0.0002122934895264167,0.0002176445576782,0.23369992144540455,0.8817048054119527,0.4001702016234616,0.10912209713341442,0.009173097454632817,2019-10-20 23:50:00+00:00
2048,137,lowVol_highFine,2019-10-21 21:15:00+00:00,2019-11-15 00:05:00+00:00,985,996,12,12.0,0.000166505111231025,0.0001841191235416,0.06389107096098455,0.9092577097347928,0.9294645195077246,0.078127143402186,0.012615146863021058,2019-11-04 00:00:00+00:00
2048,138,lowVol_midFine,2019-11-06 21:25:00+00:00,2019-11-22 00:10:00+00:00,997,1001,5,5.0,0.0001271376272424,0.0001319373505431,0.0012568735271013356,0.8820861412559553,0.41555380989787905,0.1070584647441448,0.01085539399989964,2019-11-18 00:10:00+00:00
2048,139,lowVol_midFine,2019-11-15 21:30:00+00:00,2019-12-12 00:25:00+00:00,1004,1015,12,12.0,0.000141955122099825,0.0001553347251777,0.010572139303482586,0.8851843243833377,0.49253731343283585,0.10019770327099692,0.014617972345665276,2019-12-10 00:25:00+00:00
2048,140,midVol_midFine,2019-12-04 21:45:00+00:00,2019-12-23 00:35:00+00:00,1017,1022,6,6.0,0.0002080161818129167,0.0002124069853033,0.21694160775072005,0.8802809489714273,0.3689447499345378,0.10536837092533957,0.014350680103232866,2019-12-20 00:30:00+00:00
2048,141,lowVol_midFine,2019-12-19 21:55:00+00:00,2020-01-14 16:00:00+00:00,1028,1037,10,10.0,0.00016154579626199,0.0001772523680645,0.046857816182246666,0.8844541092952383,0.47325216025137473,0.10241508021009593,0.013130810494665699,2020-01-10 15:55:00+00:00
2048,142,lowVol_highFine,2020-01-06 13:20:00+00:00,2020-01-21 16:05:00+00:00,1038,1042,5,5.0,0.00015575947386798,0.0001662793109392,0.02670856245090338,0.9067229574364447,0.9102120974076984,0.08102703679571278,0.01225000576784244,2020-01-16 16:00:00+00:00
2048,143,lowVol_midFine,2020-01-13 13:25:00+00:00,2020-01-29 16:10:00+00:00,1043,1048,6,6.0,0.00014724589266821667,0.000151586789789,0.013681592039800995,0.8936758078585263,0.6957318669808851,0.09321429480303307,0.013109897338440452,2020-01-23 16:05:00+00:00
2048,144,lowVol_midFine,2020-01-22 13:30:00+00:00,2020-02-05 16:15:00+00:00,1050,1053,4,4.0,0.0001474324112332,0.0001546924400913,0.014434406912804398,0.8947216377489902,0.720738413197172,0.09388560606668608,0.011392756184323675,2020-01-31 16:10:00+00:00
2048,145,lowVol_midFine,2020-01-29 13:35:00+00:00,2020-02-17 16:50:00+00:00,1055,1061,7,7.0,0.0001577266229818857,0.0001624945461784,0.026540231174952307,0.8859264452523445,0.5075187969924811,0.10182392348389067,0.012249631263764585,2020-02-14 16:45:00+00:00
2048,146,lowVol_midFine,2020-02-11 13:45:00+00:00,2020-02-25 16:55:00+00:00,1064,1067,4,4.0,0.00018380420068927502,0.0001959250170465,0.11390416339355852,0.8784732664166899,0.3269835035349568,0.11019133797436147,0.011335395608948449,2020-02-25 16:55:00+00:00
2048,147,midVol_midFine,2020-02-17 14:15:00+00:00,2020-03-02 17:00:00+00:00,1068,1071,4,4.0,0.000251129818344525,0.0002996587051538,0.45159073055773763,0.8869400990871701,0.5379025923016496,0.10121085462129763,0.011849046291532151,2020-03-02 17:00:00+00:00
2048,148,highVol_midFine,2020-02-21 14:15:00+00:00,2020-03-17 16:10:00+00:00,1072,1082,11,11.0,0.0005004813906842364,0.0006882252159381,0.9433692780118544,0.8888609191070498,0.5816610726272942,0.10177726080099112,0.009361820091958973,2020-03-17 16:10:00+00:00
2048,149,highVol_midFine,2020-03-10 13:30:00+00:00,2020-03-31 18:30:00+00:00,1084,1092,9,9.0,0.000713044180984889,0.0007771225183112,0.9966832504145936,0.8864534992890568,0.5243082831456751,0.10203462702446903,0.011511873686474034,2020-03-23 16:20:00+00:00
2048,150,highVol_highFine,2020-03-23 13:45:00+00:00,2020-04-06 18:35:00+00:00,1093,1096,4,4.0,0.00049573888638335,0.0005380681711681,0.9717203456402199,0.9055634954523183,0.8960133542812254,0.07999899296180853,0.01443751158587305,2020-04-01 18:30:00+00:00
2048,151,highVol_midFine,2020-03-27 13:45:00+00:00,2020-04-13 18:40:00+00:00,1097,1101,5,5.0,0.00038743773590866,0.0004337724797035,0.894344069128044,0.892532124208018,0.6687352710133544,0.09567541341825661,0.01179246237372518,2020-04-07 18:35:00+00:00
2048,152,midVol_lowFine,2020-04-06 16:00:00+00:00,2020-04-21 18:50:00+00:00,1103,1107,5,5.0,0.00030150858485914,0.0003087249458251,0.7216025137470543,0.8681315257463643,0.14194815396700705,0.11933873007973102,0.012529744173904478,2020-04-16 18:40:00+00:00
2048,153,midVol_midFine,2020-04-16 16:05:00+00:00,2020-04-29 18:55:00+00:00,1111,1113,3,3.0,0.00031445881050059995,0.0003214923045516,0.7661691542288557,0.881325955039595,0.3977481015972768,0.10829711900271584,0.0103769259576891,2020-04-27 18:55:00+00:00
2048,154,midVol_midFine,2020-04-23 16:15:00+00:00,2020-05-13 19:05:00+00:00,1116,1123,8,8.0,0.000299175719620975,0.0003182643582591,0.7084151610369207,0.8884701754316077,0.574283189316575,0.10019792277077912,0.011331901797613137,2020-05-04 19:00:00+00:00
2048,155,midVol_highFine,2020-05-07 16:25:00+00:00,2020-05-20 19:10:00+00:00,1126,1128,3,3.0,0.0002713552665833667,0.0002731829075906,0.5898140874574495,0.9029199587516042,0.8728724797067295,0.08426581114018526,0.012814230108210367,2020-05-18 19:10:00+00:00
2048,156,midVol_midFine,2020-05-12 16:30:00+00:00,2020-05-28 19:15:00+00:00,1129,1134,6,6.0,0.0002596615115197833,0.0002701692342859,0.5178057083006022,0.8919114043889002,0.6527232259753862,0.09531230107502692,0.012776294536072765,2020-05-27 19:15:00+00:00
2048,157,highVol_midFine,2020-05-26 16:40:00+00:00,2020-06-11 19:25:00+00:00,1139,1144,6,6.0,0.0003384773837147167,0.0003581077818851,0.8243650170201624,0.8873930105913025,0.5401937680020947,0.09841274133718612,0.014194248071511352,2020-06-11 19:25:00+00:00
2048,158,highVol_midFine,2020-06-04 16:45:00+00:00,2020-06-22 19:35:00+00:00,1146,1151,6,6.0,0.0003522664395823333,0.0003645011330973,0.851466352448285,0.8800586063649658,0.36802827965435975,0.1066490065638405,0.013292387071193566,2020-06-19 19:30:00+00:00
2048,159,midVol_midFine,2020-06-15 16:55:00+00:00,2020-06-30 19:40:00+00:00,1153,1157,5,5.0,0.00027691437588713995,0.0003061781860574,0.6071484681853888,0.8892034822286867,0.5867242733699921,0.10170522177874239,0.00909129599257098,2020-06-24 19:35:00+00:00
