window_length,window_id,window_end_timestamp_utc,component,k,component_type,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
8192,662,2018-08-30 23:15:00+00:00,D_08,8,detail,640,0.4444444444444444,1.3092478407450138e-06,1.2642005104400728e-05,0.0023700736591861582,0.0023637508302579813
8192,662,2018-08-30 23:15:00+00:00,D_09,9,detail,1280,0.8888888888888888,9.66463207198625e-07,1.086169718425663e-05,0.001749545745785305,0.0017448783471963436
8192,662,2018-08-30 23:15:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.4776438137702999e-06,1.3430429706849752e-05,,0.0026677773931920983
8192,663,2018-09-02 23:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002881786877597239,0.00018755815756897758,0.5134605373649704,0.5122201116655702
8192,663,2018-09-02 23:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001445840372148007,0.00013285111443011064,0.25761168537420226,0.2569893431847832
8192,663,2018-09-02 23:20:00+00:00,D_03,3,detail,20,0.013888888888888888,6.875994173687861e-05,9.161630627406108e-05,0.1225125872695992,0.12221661951611008
8192,663,2018-09-02 23:20:00+00:00,D_04,4,detail,40,0.027777777777777776,3.03488840746901e-05,6.086622842778821e-05,0.05407393047195165,0.05394329785630954
8192,663,2018-09-02 23:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.6156468195715032e-05,4.440974129115419e-05,0.028786684075016153,0.02871714077007121
8192,663,2018-09-02 23:20:00+00:00,D_06,6,detail,160,0.1111111111111111,7.588852116959238e-06,3.0436385288557194e-05,0.013521388816948362,0.013488723642198615
8192,663,2018-09-02 23:20:00+00:00,D_07,7,detail,320,0.2222222222222222,3.346210752461828e-06,2.021071478804932e-05,0.005962089648100696,0.0059476863421337265
8192,663,2018-09-02 23:20:00+00:00,D_08,8,detail,640,0.4444444444444444,1.3297155067989197e-06,1.2740439060371507e-05,0.002369212116174158,0.0023634885378611787
8192,663,2018-09-02 23:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,9.551794361161571e-07,1.0798104104900689e-05,0.001701884863037109,0.0016977734239528803
8192,663,2018-09-02 23:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.359154781892607e-06,1.2880700639386813e-05,,0.0024158150610092567
8192,664,2018-09-03 23:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00028694179386627537,0.00018715521485271742,0.5116731449208068,0.5102619621471277
8192,664,2018-09-03 23:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00014497381565848686,0.00013303006796115262,0.25851656947442564,0.2578035867174169
8192,664,2018-09-03 23:20:00+00:00,D_03,3,detail,20,0.013888888888888888,6.915168431657136e-05,9.187691611294544e-05,0.12331093116160212,0.12297084244756862
8192,664,2018-09-03 23:20:00+00:00,D_04,4,detail,40,0.027777777777777776,3.0694139277753245e-05,6.121146276273638e-05,0.05473363278060672,0.05458267867936533
8192,664,2018-09-03 23:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.612660795882335e-05,4.4368683472676464e-05,0.028756885150866388,0.02867757432255263
8192,664,2018-09-03 23:20:00+00:00,D_06,6,detail,160,0.1111111111111111,6.5016971302229834e-06,2.817204643732281e-05,0.011593793197982705,0.011561817782807994
8192,664,2018-09-03 23:20:00+00:00,D_07,7,detail,320,0.2222222222222222,3.993844348000402e-06,2.20800776184498e-05,0.007121802893648582,0.0071021611249514754
8192,664,2018-09-03 23:20:00+00:00,D_08,8,detail,640,0.4444444444444444,1.4201751295204557e-06,1.3166670872520889e-05,0.002532449055499725,0.002525464619209064
8192,664,2018-09-03 23:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,9.874362916772826e-07,1.0978918739971029e-05,0.0017607913645612584,0.0017559351424468526
8192,664,2018-09-03 23:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.5509266441138702e-06,1.3759436765782109e-05,,0.0027579770165534435
8192,665,2018-09-04 23:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002852443331771398,0.00018660081695905722,0.5112764716842645,0.5102987615242854
8192,665,2018-09-04 23:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00014401378002047474,0.0001325888650355135,0.25813258585248244,0.2576389608456867
8192,665,2018-09-04 23:20:00+00:00,D_03,3,detail,20,0.013888888888888888,6.992068837757202e-05,9.238636414788351e-05,0.12532695199669258,0.12508729020689277
8192,665,2018-09-04 23:20:00+00:00,D_04,4,detail,40,0.027777777777777776,2.9365420386355474e-05,5.987191364284495e-05,0.05263504574282721,0.0525343921398476
8192,665,2018-09-04 23:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.575498314817825e-05,4.385448342336679e-05,0.028239481940709705,0.028185479791314832
8192,665,2018-09-04 23:20:00+00:00,D_06,6,detail,160,0.1111111111111111,7.797895866309525e-06,3.085274031982997e-05,0.013977072359969195,0.013950344109384758
8192,665,2018-09-04 23:20:00+00:00,D_07,7,detail,320,0.2222222222222222,2.4583349533153757e-06,1.732309775937551e-05,0.0044063586019380966,0.004397932355450685
8192,665,2018-09-04 23:20:00+00:00,D_08,8,detail,640,0.4444444444444444,1.9762761364163072e-06,1.5532052200486297e-05,0.003542308724756526,0.003535534794365073
8192,665,2018-09-04 23:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.3745264855219925e-06,1.295333461419091e-05,0.0024637230963597554,0.0024590117371713484
8192,665,2018-09-04 23:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.0689240085904443e-06,1.1422954423763943e-05,,0.0019122924956007285
8192,666,2018-09-05 23:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002921764334084024,0.00018885462274273066,0.5144597616863643,0.5131378939032355
8192,666,2018-09-05 23:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00014546660855699038,0.00013325597309264223,0.2561353627961726,0.25547724119091736
8192,666,2018-09-05 23:20:00+00:00,D_03,3,detail,20,0.013888888888888888,7.208988260331916e-05,9.380849906845053e-05,0.12693475442716867,0.12660860459984954
8192,666,2018-09-05 23:20:00+00:00,D_04,4,detail,40,0.027777777777777776,2.9555835292282035e-05,6.006571443283928e-05,0.05204145934540516,0.0519077425154043
8192,666,2018-09-05 23:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.543009270118524e-05,4.339995665824623e-05,0.027169069460007935,0.027099260467563027
8192,666,2018-09-05 23:20:00+00:00,D_06,6,detail,160,0.1111111111111111,6.817279259384925e-06,2.8847658650103415e-05,0.012003760269844208,0.011972917461215024
8192,666,2018-09-05 23:20:00+00:00,D_07,7,detail,320,0.2222222222222222,3.927335092323104e-06,2.189545665228514e-05,0.0069151911127440565,0.006897423020802033
8192,666,2018-09-05 23:20:00+00:00,D_08,8,detail,640,0.4444444444444444,1.90980739673681e-06,1.5268620950644948e-05,0.0033627594352167206,0.0033541190639168263
8192,666,2018-09-05 23:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,5.553668928546687e-07,8.233699664362517e-06,0.000977881467076232,0.000975368870167176
8192,666,2018-09-05 23:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.463011371490232e-06,1.3363766509067202e-05,,0.002569428906929057
8192,667,2018-09-06 23:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00029597895724799015,0.00019007957229719952,0.5118618472532138,0.5110076732767791
8192,667,2018-09-06 23:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001490850753163442,0.00013490315686799984,0.257825633142461,0.25739538434101217
8192,667,2018-09-06 23:20:00+00:00,D_03,3,detail,20,0.013888888888888888,7.415652182961007e-05,9.514362718360896e-05,0.12824524622462918,0.1280312358378141
8192,667,2018-09-06 23:20:00+00:00,D_04,4,detail,40,0.027777777777777776,2.9949754268533104e-05,6.046466623457079e-05,0.05179468394378662,0.051708251107700366
8192,667,2018-09-06 23:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5416756500802993e-05,4.3381197353109424e-05,0.026661521935636184,0.02661703028553221
8192,667,2018-09-06 23:20:00+00:00,D_06,6,detail,160,0.1111111111111111,7.766684039756407e-06,3.0790932883266575e-05,0.013431594180159453,0.013409180088794194
8192,667,2018-09-06 23:20:00+00:00,D_07,7,detail,320,0.2222222222222222,3.4764372426004524e-06,2.060023739161458e-05,0.006012101689264331,0.006002068941494192
8192,667,2018-09-06 23:20:00+00:00,D_08,8,detail,640,0.4444444444444444,1.4755258833493688e-06,1.3420801231010613e-05,0.002551753717033094,0.002547495455490342
8192,667,2018-09-06 23:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,9.342147847286846e-07,1.0678946142478234e-05,0.0016156179138161863,0.0016129218371594692
8192,667,2018-09-06 23:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,9.665559319469052e-07,1.0862218220119104e-05,,0.0016687588282237955
8192,668,2018-09-09 23:25:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00030293273528710074,0.00019229948950264057,0.5130670918540999,0.5115517158842317
8192,668,2018-09-09 23:25:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001527006852742161,0.0001365291923743333,0.25862406861879444,0.25786020614342453
8192,668,2018-09-09 23:25:00+00:00,D_03,3,detail,20,0.013888888888888888,7.454386430445183e-05,9.539178586546134e-05,0.12625246207876667,0.12587956748036339
8192,668,2018-09-09 23:25:00+00:00,D_04,4,detail,40,0.027777777777777776,3.1140006600562236e-05,6.165444296222856e-05,0.052740792809090185,0.05258501955579912
8192,668,2018-09-09 23:25:00+00:00,D_05,5,detail,80,0.05555555555555555,1.584826872595876e-05,4.398412345337534e-05,0.026841685295066163,0.026762406686999682
8192,668,2018-09-09 23:25:00+00:00,D_06,6,detail,160,0.1111111111111111,7.0907079563942364e-06,2.942048497362477e-05,0.012009296079956632,0.011973825867612989
8192,668,2018-09-09 23:25:00+00:00,D_07,7,detail,320,0.2222222222222222,4.106336429309869e-06,2.2388876058346248e-05,0.006954765347376027,0.00693422400989636
8192,668,2018-09-09 23:25:00+00:00,D_08,8,detail,640,0.4444444444444444,1.5765850534196931e-06,1.3872787396690369e-05,0.002670209634663826,0.0026623230023322575
8192,668,2018-09-09 23:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,4.957458706382976e-07,7.779193618197297e-06,0.0008396282821861832,0.0008371483871731377
8192,668,2018-09-09 23:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.7490527062038398e-06,1.4611892773534626e-05,,0.0029535629821668594
8192,669,2018-09-10 23:25:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00030168553600931717,0.00019190322471857358,0.5102289434854147,0.5092158645071186
8192,669,2018-09-10 23:25:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00015294874248084162,0.00013664004095110028,0.2586762239771828,0.258162612493471
8192,669,2018-09-10 23:25:00+00:00,D_03,3,detail,20,0.013888888888888888,7.556250941492668e-05,9.60413407734622e-05,0.12779591576009147,0.12754217210751811
8192,669,2018-09-10 23:25:00+00:00,D_04,4,detail,40,0.027777777777777776,3.163994777919841e-05,6.214739184302453e-05,0.05351140575335877,0.05340515682146268
8192,669,2018-09-10 23:25:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5532194780780877e-05,4.354331028643539e-05,0.026268993329407568,0.02621683524378187
8192,669,2018-09-10 23:25:00+00:00,D_06,6,detail,160,0.1111111111111111,7.673634306414755e-06,3.060592978157615e-05,0.012978117468430818,0.012952348922461415
8192,669,2018-09-10 23:25:00+00:00,D_07,7,detail,320,0.2222222222222222,3.1010255928787583e-06,1.945618573084683e-05,0.005244643256370419,0.00523422981765917
8192,669,2018-09-10 23:25:00+00:00,D_08,8,detail,640,0.4444444444444444,2.2086642907040512e-06,1.6419876375108137e-05,0.003735427499994853,0.003728010666584065
8192,669,2018-09-10 23:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,9.22583554779615e-07,1.0612260025051613e-05,0.0015603294697485374,0.0015572313762256184
8192,669,2018-09-10 23:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.176334342146969e-06,1.1983134012033848e-05,,0.0019855380437174223
8192,670,2018-09-11 23:25:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00030362863261232636,0.00019252023807105157,0.5108028464487263,0.5096388725016954
8192,670,2018-09-11 23:25:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001532205646443956,0.000136761406133338,0.2577671936979932,0.2571798158085596
8192,670,2018-09-11 23:25:00+00:00,D_03,3,detail,20,0.013888888888888888,7.613228596121645e-05,9.640275897828368e-05,0.1280794503504246,0.1277875938261425
8192,670,2018-09-11 23:25:00+00:00,D_04,4,detail,40,0.027777777777777776,3.187380412687164e-05,6.237664010133129e-05,0.053622182252959984,0.053499992598851125
8192,670,2018-09-11 23:25:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5724124031190694e-05,4.381151371815642e-05,0.02645312875778816,0.026392849624839728
8192,670,2018-09-11 23:25:00+00:00,D_06,6,detail,160,0.1111111111111111,7.093941578986989e-06,2.9427192618455557e-05,0.011934334123600761,0.011907139181184896
8192,670,2018-09-11 23:25:00+00:00,D_07,7,detail,320,0.2222222222222222,3.861373109025294e-06,2.17108042710954e-05,0.006496094779733941,0.006481292033168172
8192,670,2018-09-11 23:25:00+00:00,D_08,8,detail,640,0.4444444444444444,1.6953142029842823e-06,1.4385671153755038e-05,0.0028520739729279714,0.002845574910084894
8192,670,2018-09-11 23:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.1844872229238553e-06,1.2024588369444178e-05,0.0019926956158451887,0.001988154831083843
8192,670,2018-09-11 23:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.3575946833463918e-06,1.2873305995137091e-05,,0.0022787146843899564
8192,671,2018-09-12 23:25:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00030530410732301956,0.0001930506870965616,0.5095530363573623,0.5086254164969506
8192,671,2018-09-12 23:25:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001549870785945454,0.00013754752312382154,0.25867367847249795,0.2582027739259719
8192,671,2018-09-12 23:25:00+00:00,D_03,3,detail,20,0.013888888888888888,7.720448982143205e-05,9.707922640248675e-05,0.128854415205457,0.12861984116484138
8192,671,2018-09-12 23:25:00+00:00,D_04,4,detail,40,0.027777777777777776,3.172499563705591e-05,6.223086156784711e-05,0.05294906772473364,0.05285267617506716
8192,671,2018-09-12 23:25:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5724986111164968e-05,4.381271469160599e-05,0.026245026606025325,0.02619724863949446
8192,671,2018-09-12 23:25:00+00:00,D_06,6,detail,160,0.1111111111111111,7.800314887338675e-06,3.0857525433771165e-05,0.01301873784220548,0.012995037777799518
8192,671,2018-09-12 23:25:00+00:00,D_07,7,detail,320,0.2222222222222222,3.7085823715943207e-06,2.1276931381957078e-05,0.006189629823839553,0.00617836186320834
8192,671,2018-09-12 23:25:00+00:00,D_08,8,detail,640,0.4444444444444444,1.4964738228040076e-06,1.3515732580876067e-05,0.002497617169075004,0.002493070362119831
8192,671,2018-09-12 23:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.2095799234300657e-06,1.2151287966583385e-05,0.0020187907988037214,0.002015115675106346
8192,671,2018-09-12 23:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.092735954569095e-06,1.1549485679208198e-05,,0.0018204579194404855
8192,672,2018-09-13 23:25:00+00:00,D_01,1,detail,5,0.003472222222222222,0.000307067310901836,0.00019360734128726054,0.5065839953881334,0.5054176639029508
8192,672,2018-09-13 23:25:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00015581002874532593,0.0001379122144683926,0.2570474423068104,0.2564556302324507
8192,672,2018-09-13 23:25:00+00:00,D_03,3,detail,20,0.013888888888888888,7.956772743838015e-05,9.855382972425724e-05,0.1312667804049461,0.13096455889708436
8192,672,2018-09-13 23:25:00+00:00,D_04,4,detail,40,0.027777777777777776,3.396470086963821e-05,6.439007415064652e-05,0.056033231991289935,0.055904224120368336
8192,672,2018-09-13 23:25:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5329906447793827e-05,4.3258831129353896e-05,0.0252904981466175,0.02523227067687332
8192,672,2018-09-13 23:25:00+00:00,D_06,6,detail,160,0.1111111111111111,7.479897630314344e-06,3.0217105109531612e-05,0.012339953789057704,0.012311542949471569
8192,672,2018-09-13 23:25:00+00:00,D_07,7,detail,320,0.2222222222222222,4.468713612188773e-06,2.3355882923000092e-05,0.007372255904607235,0.00735528242290105
8192,672,2018-09-13 23:25:00+00:00,D_08,8,detail,640,0.4444444444444444,1.341378492396957e-06,1.2796190517012296e-05,0.0022129378539527842,0.0022078429059928907
8192,672,2018-09-13 23:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.123143091197273e-06,1.1709074605820356e-05,0.0018529042145849957,0.0018486381885277727
8192,672,2018-09-13 23:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.3987938182525063e-06,1.3067180205275798e-05,,0.002302345703379276
8192,673,2018-09-16 23:30:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00031188881739681817,0.0001951214119590288,0.5084930925125898,0.5072131396000221
8192,673,2018-09-16 23:30:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00015658403807363678,0.0001382543397516358,0.2552893765885463,0.2546467751728663
8192,673,2018-09-16 23:30:00+00:00,D_03,3,detail,20,0.013888888888888888,7.984174517121606e-05,9.872338519112739e-05,0.13017130993208853,0.12984364934095435
8192,673,2018-09-16 23:30:00+00:00,D_04,4,detail,40,0.027777777777777776,3.4734919525521484e-05,6.511606930046346e-05,0.05663065061174119,0.056488102822482275
8192,673,2018-09-16 23:30:00+00:00,D_05,5,detail,80,0.05555555555555555,1.590085102698177e-05,4.405702956259773e-05,0.025924215493769207,0.02585896037896849
8192,673,2018-09-16 23:30:00+00:00,D_06,6,detail,160,0.1111111111111111,7.565583524044685e-06,3.0389688136356155e-05,0.012334674243575575,0.012303626029831656
8192,673,2018-09-16 23:30:00+00:00,D_07,7,detail,320,0.2222222222222222,3.864432999073891e-06,2.171940477619638e-05,0.006300442263073044,0.006284583110719102
8192,673,2018-09-16 23:30:00+00:00,D_08,8,detail,640,0.4444444444444444,2.1852906022277494e-06,1.63327617602552e-05,0.003562824681051948,0.0035538565202359435
8192,673,2018-09-16 23:30:00+00:00,D_09,9,detail,1280,0.8888888888888888,7.933269241861352e-07,9.840816305066635e-06,0.0012934136735645084,0.0012901579585449523
8192,673,2018-09-16 23:30:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.54781212062131e-06,1.374561418255041e-05,,0.0025171490653749613
8192,674,2018-09-17 23:30:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0003110630617955472,0.00019486293942304488,0.5084143835390573,0.5074902061845319
8192,674,2018-09-17 23:30:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001567242404331706,0.00013831622105162601,0.25615660575548943,0.2556909735036963
8192,674,2018-09-17 23:30:00+00:00,D_03,3,detail,20,0.013888888888888888,7.896766983623514e-05,9.818150607067528e-05,0.1290680383185247,0.12883342308719176
8192,674,2018-09-17 23:30:00+00:00,D_04,4,detail,40,0.027777777777777776,3.462283622630987e-05,6.501092552626801e-05,0.05658900106867352,0.05648613562073155
8192,674,2018-09-17 23:30:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5435862378970444e-05,4.340807003666387e-05,0.025229014369298943,0.025183153975667276
