event_id,component,component_type,k,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
161,D_05,detail,5,80,0.05555555555555555,1.0523475633136193e-05,4.7788496228426646e-05,0.027590751159763095,0.027537085346968315
161,D_06,detail,6,160,0.1111111111111111,7.2574401007400336e-06,3.968583248011517e-05,0.01902776524192222,0.018990754995935687
161,D_07,detail,7,320,0.2222222222222222,3.4790308266747933e-06,2.7477227102839597e-05,0.009121423107939727,0.0091036813443285
161,D_08,detail,8,640,0.4444444444444444,9.905826930964418e-07,1.4661862176916257e-05,0.002597138202357083,0.0025920865989497383
161,D_09,detail,9,1280,0.8888888888888888,1.300801706806885e-06,1.6801548650867465e-05,0.0034104793370446523,0.0034038457320158333
161,A_09,approximation,9,2560,1.7777777777777777,7.433193119240804e-07,1.2700811571189367e-05,,0.0019450653040950755
162,D_01,detail,1,5,0.003472222222222222,0.00021174707175191233,0.00021436430556815442,0.5137533715286057,0.51271837402721
162,D_02,detail,2,10,0.006944444444444444,9.59258144255913e-05,0.0001442817869078819,0.2327409308191758,0.23227205548867702
162,D_03,detail,3,20,0.013888888888888888,5.102495329129622e-05,0.00010522891021063605,0.12379978418878092,0.12355037956311887
162,D_04,detail,4,40,0.027777777777777776,2.47559733198953e-05,7.329658957536876e-05,0.0600644186167054,0.05994341401286971
162,D_05,detail,5,80,0.05555555555555555,1.3324998272236055e-05,5.377461942678602e-05,0.03232990535044928,0.0322647741549916
162,D_06,detail,6,160,0.1111111111111111,9.136517264634563e-06,4.452809385656229e-05,0.02216756297926433,0.022122904640133043
162,D_07,detail,7,320,0.2222222222222222,3.158083196095242e-06,2.6179150402930956e-05,0.007662329760397795,0.0076468933806164135
162,D_08,detail,8,640,0.4444444444444444,2.374999807191703e-06,2.2702597742748135e-05,0.005762366148581727,0.005750757398359488
162,D_09,detail,9,1280,0.8888888888888888,7.086342237375253e-07,1.2400946282160864e-05,0.0017193306080390788,0.0017158668781990219
162,A_09,approximation,9,2560,1.7777777777777777,8.319996589529181e-07,1.3437093493148064e-05,,0.0020145804558247965
163,D_01,detail,1,5,0.003472222222222222,0.0002289388377039652,0.0002228966296017947,0.4356950712383312,0.43483611172383957
163,D_02,detail,2,10,0.006944444444444444,0.00017514485022069465,0.00019495862398276952,0.3333193649415069,0.33266223600252887
163,D_03,detail,3,20,0.013888888888888888,5.116952122351005e-05,0.00010537787620414662,0.09738106656912748,0.09718908277315948
163,D_04,detail,4,40,0.027777777777777776,3.268177406500053e-05,8.421638133780028e-05,0.06219690823213621,0.062074288928809895
163,D_05,detail,5,80,0.05555555555555555,1.882369843934426e-05,6.391403602960626e-05,0.03582350952224177,0.03575288456828222
163,D_06,detail,6,160,0.1111111111111111,8.573553423004029e-06,4.3134442965253986e-05,0.016316388284593274,0.016284221023854344
163,D_07,detail,7,320,0.2222222222222222,7.0738205025950135e-06,3.9180572948466416e-05,0.013462236284219248,0.0134356958969025
163,D_08,detail,8,640,0.4444444444444444,2.6668496441212766e-06,2.4057086530847988e-05,0.005075299836980055,0.005065294038494703
163,D_09,detail,9,1280,0.8888888888888888,3.8366478962206014e-07,9.124723997229762e-06,0.0007301550908639369,0.0007287156124218938
163,A_09,approximation,9,2560,1.7777777777777777,1.0379678874289239e-06,1.5008445881993753e-05,,0.00197146943170658
164,D_01,detail,1,5,0.003472222222222222,0.0003024999542480196,0.00025621610304599066,0.5581653737942299,0.5574990846286997
164,D_02,detail,2,10,0.006944444444444444,0.00012219022032443393,0.00016284033559531728,0.22546234815449887,0.22519321085780636
164,D_03,detail,3,20,0.013888888888888888,5.877110830995046e-05,0.00011293425861381675,0.10844298380035022,0.10831353401973631
164,D_04,detail,4,40,0.027777777777777776,3.278757533224338e-05,8.435258875747406e-05,0.06049881655890501,0.060426598345642187
164,D_05,detail,5,80,0.05555555555555555,1.2978180668733261e-05,5.3070193683690334e-05,0.023947015404151832,0.02391842954472793
164,D_06,detail,6,160,0.1111111111111111,7.348944795482449e-06,3.9935236186823866e-05,0.013560089716246547,0.013543902863235341
164,D_07,detail,7,320,0.2222222222222222,3.1978004485053962e-06,2.6343255516750186e-05,0.005900501661550436,0.005893458157039292
164,D_08,detail,8,640,0.4444444444444444,1.79172893759703e-06,1.9718774418880317e-05,0.0033060535651249015,0.003302107086581936
164,D_09,detail,9,1280,0.8888888888888888,3.8848202384041966e-07,9.181829597473236e-06,0.0007168173449422806,0.0007159616708839768
164,A_09,approximation,9,2560,1.7777777777777777,6.477106153169293e-07,1.185589302855512e-05,,0.0011937128256469612
165,D_01,detail,1,5,0.003472222222222222,0.00018962099078354604,0.00020285558563890098,0.511251687937929,0.5097406529971789
165,D_02,detail,2,10,0.006944444444444444,8.097056149895218e-05,0.0001325584265009379,0.21831093735226523,0.2176657063201337
165,D_03,detail,3,20,0.013888888888888888,5.356857066659362e-05,0.00010781986756890744,0.14443032947222983,0.14400345699535486
165,D_04,detail,4,40,0.027777777777777776,2.6786041118874155e-05,7.624265834258774e-05,0.07221989864419316,0.07200644841440722
165,D_05,detail,5,80,0.05555555555555555,9.414729222047091e-06,4.520096239365156e-05,0.02538377310634632,0.02530874984677242
165,D_06,detail,6,160,0.1111111111111111,4.206885569634097e-06,3.021510545367737e-05,0.011342506647337785,0.011308983190566531
165,D_07,detail,7,320,0.2222222222222222,3.858520333622448e-06,2.8937043783984922e-05,0.010403252431895169,0.010372504997132773
165,D_08,detail,8,640,0.4444444444444444,1.6965555093547652e-06,1.9187915697150312e-05,0.004574213351875811,0.0045606939907388185
165,D_09,detail,9,1280,0.8888888888888888,7.727242408096965e-07,1.2949590438960859e-05,0.0020834010559277814,0.002077243439502494
165,A_09,approximation,9,2560,1.7777777777777777,1.0994535669423042e-06,1.5446575485035826e-05,,0.002955559808212321
166,D_01,detail,1,5,0.003472222222222222,0.00031830212984483336,0.0002628231021794761,0.5034651803155152,0.5026284744699356
166,D_02,detail,2,10,0.006944444444444444,0.00016985871782282638,0.00019199401270980293,0.2686691101894919,0.26822261056288155
166,D_03,detail,3,20,0.013888888888888888,7.242745036871472e-05,0.0001253705015815992,0.11456002313730632,0.114369636503282
166,D_04,detail,4,40,0.027777777777777776,4.0866574171507795e-05,9.417331992940001e-05,0.06463952077281244,0.06453209673039469
166,D_05,detail,5,80,0.05555555555555555,1.5648686404916446e-05,5.827505720918345e-05,0.024751856754439163,0.02471072178811953
166,D_06,detail,6,160,0.1111111111111111,7.716713575074645e-06,4.0922292486719624e-05,0.012205688329550468,0.012185403767332566
166,D_07,detail,7,320,0.2222222222222222,3.945345203990597e-06,2.926080493983592e-05,0.0062404355745353845,0.006230064631065363
166,D_08,detail,8,640,0.4444444444444444,2.8366146182704457e-06,2.4810980826842388e-05,0.004486733063864033,0.004479276588364103
166,D_09,detail,9,1280,0.8888888888888888,6.204961740817941e-07,1.1604149593062265e-05,0.0009814518624850746,0.000979820793361324
166,A_09,approximation,9,2560,1.7777777777777777,1.0524363008638142e-06,1.5112686540066032e-05,,0.001661894165263147
167,D_01,detail,1,5,0.003472222222222222,0.00032759874195228955,0.00026663360063235457,0.5245931575511624,0.5236736813774627
167,D_02,detail,2,10,0.006944444444444444,0.00016212436051855442,0.00018757195408630718,0.25961433701957803,0.2591593002090435
167,D_03,detail,3,20,0.013888888888888888,7.304091251177052e-05,0.00012590032753004426,0.11696248494918897,0.11675747995326125
167,D_04,detail,4,40,0.027777777777777776,3.178583404831982e-05,8.305400326536187e-05,0.05089955764004058,0.05081034387537704
167,D_05,detail,5,80,0.05555555555555555,1.6373671753084694e-05,5.96096819529098e-05,0.02621962500365135,0.026173668780000364
167,D_06,detail,6,160,0.1111111111111111,8.46784154839809e-06,4.286769442030653e-05,0.013559794854657966,0.013536028040109116
167,D_07,detail,7,320,0.2222222222222222,2.7100539500753683e-06,2.4251172070738157e-05,0.004339686258658119,0.004332079910655421
167,D_08,detail,8,640,0.4444444444444444,1.824262623338217e-06,1.9896992894537426e-05,0.002921243482427463,0.0029161232978787244
167,D_09,detail,9,1280,0.8888888888888888,5.558592856763688e-07,1.0983131851144674e-05,0.000890113240634995,0.0008885531022594222
167,A_09,approximation,9,2560,1.7777777777777777,1.0964765190644711e-06,1.542564855938099e-05,,0.001752741453952413
168,D_01,detail,1,5,0.003472222222222222,0.00034470684157593726,0.0002735071703209996,0.5381939188409265,0.5376504592700472
168,D_02,detail,2,10,0.006944444444444444,0.00015173375642623277,0.0001814616558884444,0.23690329039639627,0.23666406926060937
168,D_03,detail,3,20,0.013888888888888888,7.537750021014818e-05,0.00012789825821850467,0.11768757488265733,0.11756873586069048
168,D_04,detail,4,40,0.027777777777777776,3.163054321090061e-05,8.285087319917385e-05,0.04938505405902046,0.049335185825011854
168,D_05,detail,5,80,0.05555555555555555,2.267624848366961e-05,7.015027347667228e-05,0.0354046324704241,0.03536888144148093
168,D_06,detail,6,160,0.1111111111111111,8.84170378865844e-06,4.3803795766809876e-05,0.01380463233480809,0.013790692638906324
168,D_07,detail,7,320,0.2222222222222222,2.937757929537251e-06,2.5249441041398306e-05,0.004586748105941943,0.00458211648141011
168,D_08,detail,8,640,0.4444444444444444,1.833252394712446e-06,1.9945957773228545e-05,0.002862273594640712,0.0028593833167593996
168,D_09,detail,9,1280,0.8888888888888888,7.505722834773987e-07,1.2762625518663619e-05,0.0011718753151845841,0.001170691974322454
168,A_09,approximation,9,2560,1.7777777777777777,6.474084108840457e-07,1.1853126884722125e-05,,0.0010097839307619844
169,D_01,detail,1,5,0.003472222222222222,0.0002776098444607526,0.0002454489599494516,0.5479700894868285,0.5470963635223058
169,D_02,detail,2,10,0.006944444444444444,0.00011975947532940603,0.0001612124978794366,0.23639151032494457,0.23601458938650968
169,D_03,detail,3,20,0.013888888888888888,5.4294922112414006e-05,0.00010854838642068471,0.10717196786163001,0.1070010845729502
169,D_04,detail,4,40,0.027777777777777776,2.8813814525593732e-05,7.90758998932181e-05,0.05687517513911031,0.05678448895347863
169,D_05,detail,5,80,0.05555555555555555,1.4963299115637738e-05,5.6984592055153095e-05,0.02953584146607379,0.0294887472321584
169,D_06,detail,6,160,0.1111111111111111,7.517552745804266e-06,4.039075830303671e-05,0.014838789520746628,0.014815129405103265
169,D_07,detail,7,320,0.2222222222222222,2.5283292395802153e-06,2.34239740580626e-05,0.004990632815475695,0.00498267536386668
169,D_08,detail,8,640,0.4444444444444444,6.298342724905706e-07,1.1691141297096826e-05,0.0012432208350857767,0.0012412385474680947
169,D_09,detail,9,1280,0.8888888888888888,4.978872752532619e-07,1.0394635820027705e-05,0.0009827725501047727,0.0009812055414108295
169,A_09,approximation,9,2560,1.7777777777777777,8.09076194386016e-07,1.3250689467010082e-05,,0.0015944774747483235
170,D_01,detail,1,5,0.003472222222222222,0.00024201213273011436,0.00022917241125854583,0.5317302844324701,0.5312553345329848
170,D_02,detail,2,10,0.006944444444444444,0.00010891989550083141,0.00015374371564394696,0.23931034515363916,0.23909658936860276
170,D_03,detail,3,20,0.013888888888888888,5.209269792288717e-05,0.00010632421623957493,0.1144540348903955,0.11435180273631593
170,D_04,detail,4,40,0.027777777777777776,2.4471219242460243e-05,7.287382557310209e-05,0.05376626461415247,0.05371823973627394
170,D_05,detail,5,80,0.05555555555555555,1.5801152091871883e-05,5.85582570128408e-05,0.03471706563381842,0.034686055801736344
170,D_06,detail,6,160,0.1111111111111111,7.744340796625596e-06,4.099548161879058e-05,0.017015264846758263,0.01700006654309702
170,D_07,detail,7,320,0.2222222222222222,2.1156158619219983e-06,2.1427039589983293e-05,0.004648267057189773,0.004644115151540936
170,D_08,detail,8,640,0.4444444444444444,1.3971577675406952e-06,1.741271490966657e-05,0.003069726665149982,0.0030669847367442746
170,D_09,detail,9,1280,0.8888888888888888,5.865611722755865e-07,1.1282372138285041e-05,0.0012887467064263052,0.0012875955774863156
170,A_09,approximation,9,2560,1.7777777777777777,4.0690238831981434e-07,9.396992587389846e-06,,0.0008932158152177419
171,D_01,detail,1,5,0.003472222222222222,0.00028046146019483935,0.00024670636830114134,0.539874828344359,0.5380045981771305
171,D_02,detail,2,10,0.006944444444444444,0.00012439564046042302,0.00016430332223403278,0.23945562785597027,0.23862610753863628
171,D_03,detail,3,20,0.013888888888888888,5.6812250690339436e-05,0.00011103624389739155,0.10936085146242872,0.1089820044542323
171,D_04,detail,4,40,0.027777777777777776,2.949176470002091e-05,8.0000765919756e-05,0.05677022929972246,0.056573566314410816
171,D_05,detail,5,80,0.05555555555555555,1.4953186355187706e-05,5.696533263502947e-05,0.02878416489417079,0.028684451014772773
171,D_06,detail,6,160,0.1111111111111111,7.1550140001736876e-06,3.940478921694845e-05,0.013773057989720658,0.013725345469716058
171,D_07,detail,7,320,0.2222222222222222,4.2036770257791755e-06,3.0203580896927056e-05,0.008091876192654213,0.008063844378295708
171,D_08,detail,8,640,0.4444444444444444,9.052538752418384e-07,1.4016157244336566e-05,0.0017425701918713965,0.0017365335938115366
171,D_09,detail,9,1280,0.8888888888888888,1.1152453932074152e-06,1.5557112194920984e-05,0.002146793769102573,0.002139356862880984
171,A_09,approximation,9,2560,1.7777777777777777,1.8058812229658886e-06,1.9796497343400172e-05,,0.003464192196112889
172,D_01,detail,1,5,0.003472222222222222,0.0006524570726555226,0.00037628745218255057,0.4833813648677996,0.48227755181219745
172,D_02,detail,2,10,0.006944444444444444,0.0003456203826613881,0.0002738693544751105,0.25605738568673453,0.2554726724440516
172,D_03,detail,3,20,0.013888888888888888,0.00018440762153703612,0.00020004753207801047,0.1366208008563652,0.13630882394824975
172,D_04,detail,4,40,0.027777777777777776,0.00010355261599513713,0.0001499078246847791,0.0767183113697171,0.07654312324735991
172,D_05,detail,5,80,0.05555555555555555,2.324931993849043e-05,7.103115748651286e-05,0.017224563078725524,0.017185230371705384
172,D_06,detail,6,160,0.1111111111111111,2.187716101909187e-05,6.89031769267683e-05,0.0162079811776744,0.01617096986004993
172,D_07,detail,7,320,0.2222222222222222,1.0438822739779468e-05,4.7595898123486525e-05,0.007733738501799827,0.007716078322596943
172,D_08,detail,8,640,0.4444444444444444,5.884983583959516e-06,3.5736860153101385e-05,0.004359967140000421,0.0043500110494249285
172,D_09,detail,9,1280,0.8888888888888888,2.2890697853765784e-06,2.228811198963756e-05,0.0016958873211834525,0.0016920147214061227
172,A_09,approximation,9,2560,1.7777777777777777,3.0893030875077997e-06,2.5892502331302763e-05,,0.0022835242229579554
173,D_01,detail,1,5,0.003472222222222222,0.0006793760751892849,0.0003839714105176281,0.5038563168332519,0.5030176952161112
173,D_02,detail,2,10,0.006944444444444444,0.00033846270515777764,0.000271018648602163,0.2510193959342807,0.2506015976756915
173,D_03,detail,3,20,0.013888888888888888,0.00017848920566583006,0.00019681117002403722,0.13237574451855874,0.1321554174982763
173,D_04,detail,4,40,0.027777777777777776,7.812105220123554e-05,0.00013020504345946827,0.05793813922323646,0.05784170662055541
173,D_05,detail,5,80,0.05555555555555555,3.83720299356041e-05,9.125384069115287e-05,0.028458449419759172,0.028411082997871852
173,D_06,detail,6,160,0.1111111111111111,1.5811107853609004e-05,5.8576701878420424e-05,0.011726239499901635,0.011706722273256165
173,D_07,detail,7,320,0.2222222222222222,1.2180236188430423e-05,5.141284297562685e-05,0.009033419291887414,0.00901838401210272
173,D_08,detail,8,640,0.4444444444444444,3.259907940736049e-06,2.6597843890791214e-05,0.0024176965722219512,0.0024136725428679172
173,D_09,detail,9,1280,0.8888888888888888,4.280479052741193e-06,3.0478244791043886e-05,0.0031745987069020072,0.00316931488488289
173,A_09,approximation,9,2560,1.7777777777777777,2.247948363810781e-06,2.2087010129304337e-05,,0.0016644062783840016
174,D_01,detail,1,5,0.003472222222222222,0.0007332111212385206,0.0003988947189379097,0.4924921237413146,0.49130911846612035
174,D_02,detail,2,10,0.006944444444444444,0.0003907218163114957,0.0002911907636438487,0.26244476049717996,0.26181434729634195
174,D_03,detail,3,20,0.013888888888888888,0.0001902112279529311,0.0002031710567192003,0.12776338069687865,0.12745648288866018
174,D_04,detail,4,40,0.027777777777777776,9.526804710884362e-05,0.00014378626286937158,0.06399079540155922,0.0638370844184295
174,D_05,detail,5,80,0.05555555555555555,3.980195758678094e-05,9.293856896519307e-05,0.026734660799830813,0.026670442016966903
174,D_06,detail,6,160,0.1111111111111111,2.107043916321471e-05,6.762083956448611e-05,0.014152847701116682,0.01411885143461347
174,D_07,detail,7,320,0.2222222222222222,9.921021676581627e-06,4.640042559918975e-05,0.006663871964912317,0.006647864814122122
174,D_08,detail,8,640,0.4444444444444444,5.882894340323613e-06,3.573051607122491e-05,0.0039514937014563135,0.003942001899113957
174,D_09,detail,9,1280,0.8888888888888888,2.6888294113422873e-06,2.41560205148574e-05,0.0018060654957513772,0.0018017271826985934
174,A_09,approximation,9,2560,1.7777777777777777,3.5847725965376106e-06,2.789167334451174e-05,,0.0024020795829329126
175,D_01,detail,1,5,0.003472222222222222,0.0002513761855064728,0.0002335639603851896,0.50458522468608,0.5037856883858375
175,D_02,detail,2,10,0.006944444444444444,0.00013228565765686907,0.00016943383668069782,0.2655358468307189,0.26511509422408264
175,D_03,detail,3,20,0.013888888888888888,5.6504095058152254e-05,0.00011073469829604932,0.11342017718646318,0.11324045819271551
175,D_04,detail,4,40,0.027777777777777776,3.294141821154464e-05,8.45502529363607e-05,0.06612302146387046,0.06601824678289367
175,D_05,detail,5,80,0.05555555555555555,1.1187897417826378e-05,4.927402081353277e-05,0.022457368906941964,0.022421784270748524
175,D_06,detail,6,160,0.1111111111111111,7.108764927216891e-06,3.927722905262382e-05,0.014269361836377685,0.014246751438349132
175,D_07,detail,7,320,0.2222222222222222,3.5246202458834432e-06,2.765667272857814e-05,0.007074939478132901,0.00706372894191812
175,D_08,detail,8,640,0.4444444444444444,2.197818928700438e-06,2.1839350557901066e-05,0.00441166276639628,0.0044046723030343035
175,D_09,detail,9,1280,0.8888888888888888,1.057343728928397e-06,1.5147880198464425e-05,0.002122396845018619,0.0021190338188377227
175,A_09,approximation,9,2560,1.7777777777777777,7.906457901046808e-07,1.3098897573622177e-05,,0.0015845416415828084
176,D_01,detail,1,5,0.003472222222222222,0.00020438389755617116,0.00021060423650756167,0.4964721260814777,0.4959683059963483
176,D_02,detail,2,10,0.006944444444444444,0.00011307601348991547,0.00015664949865064687,0.274674715070092,0.2743959750743106
176,D_03,detail,3,20,0.013888888888888888,5.110475900545342e-05,0.00010531116983731077,0.12413937036965426,0.12401339369370028
176,D_04,detail,4,40,0.027777777777777776,1.9000386438962252e-05,6.421329886799856e-05,0.04615413623340232,0.046107299000001684
176,D_05,detail,5,80,0.05555555555555555,1.2314483621421753e-05,5.169539612328416e-05,0.02991330500213466,0.029882948969880387
176,D_06,detail,6,160,0.1111111111111111,6.139771138013363e-06,3.650226858084356e-05,0.01491421421643767,0.014899079266696442
176,D_07,detail,7,320,0.2222222222222222,3.1699159203628732e-06,2.622814864470515e-05,0.0077000924011127484,0.007692278344682928
176,D_08,detail,8,640,0.4444444444444444,1.7041062391329992e-06,1.92305673872112e-05,0.004139471150747345,0.004135270413992955
176,D_09,detail,9,1280,0.8888888888888888,7.791187165678525e-07,1.3003060508530661e-05,0.0018925694749411762,0.0018906488947839292
176,A_09,approximation,9,2560,1.7777777777777777,4.181897257707162e-07,9.526435780651709e-06,,0.0010148003456024565
177,D_01,detail,1,5,0.003472222222222222,0.00020729594863773903,0.0002120992691283662,0.5040202893737914,0.502981184664075
177,D_02,detail,2,10,0.006944444444444444,0.00010352633568808372,0.00014988880114967767,0.25171439198024326,0.2511954493588361
177,D_03,detail,3,20,0.013888888888888888,4.983021394941167e-05,0.00010398965579963799,0.12115740331341933,0.12090762124897826
177,D_04,detail,4,40,0.027777777777777776,2.6652286214945697e-05,7.605206295219802e-05,0.06480248696999599,0.0646688880438585
177,D_05,detail,5,80,0.05555555555555555,1.2990601309059117e-05,5.309558276433182e-05,0.03158540566740013,0.031520288162253524
177,D_06,detail,6,160,0.1111111111111111,5.468699696919048e-06,3.444972842264349e-05,0.013296620709922076,0.01326920796187545
177,D_07,detail,7,320,0.2222222222222222,3.1487165472347455e-06,2.6140298830047964e-05,0.0076558033850757995,0.007640019930477221
177,D_08,detail,8,640,0.4444444444444444,1.4614747390605256e-06,1.780899538537755e-05,0.003553436165706468,0.003546110285512143
177,D_09,detail,9,1280,0.8888888888888888,9.106516383629934e-07,1.4057882253888431e-05,0.0022141624344455364,0.0022095976447689784
177,A_09,approximation,9,2560,1.7777777777777777,8.496701649840732e-07,1.3579036297766405e-05,,0.002061632699364802
178,D_01,detail,1,5,0.003472222222222222,0.00021362572061638,0.00021531314032741222,0.5261200045302904,0.5251149999727804
178,D_02,detail,2,10,0.006944444444444444,9.620538714344037e-05,0.00014449188626375914,0.2369357892565685,0.23648318995224696
178,D_03,detail,3,20,0.013888888888888888,4.8864187124858426e-05,0.00010297673171818914,0.12034331014693485,0.12011342803995914
178,D_04,detail,4,40,0.027777777777777776,2.431343370053355e-05,7.263850769113415e-05,0.05987941813262537,0.05976503531576584
178,D_05,detail,5,80,0.05555555555555555,1.3244107226248456e-05,5.361114822524895e-05,0.03261774721587159,0.03255544016743133
178,D_06,detail,6,160,0.1111111111111111,5.258927393893913e-06,3.378254408911839e-05,0.01295174989377091,0.012927009211875362
178,D_07,detail,7,320,0.2222222222222222,2.490775201060745e-06,2.3249361555324404e-05,0.006134311244380814,0.0061225933649907485
178,D_08,detail,8,640,0.4444444444444444,1.6106880754151323e-06,1.8696033885099742e-05,0.003966822043194164,0.003959244543388202
178,D_09,detail,9,1280,0.8888888888888888,4.2668604174062094e-07,9.622722964563562e-06,0.0010508475363634386,0.0010488401871765623
178,A_09,approximation,9,2560,1.7777777777777777,7.771097048041837e-07,1.2986285039719879e-05,,0.0019102192443853456
179,D_01,detail,1,5,0.003472222222222222,0.00019913583937807114,0.0002078827624421716,0.4971377053529435,0.49634997470207853
179,D_02,detail,2,10,0.006944444444444444,0.00010864934882283783,0.00015355265453026026,0.27124041624335116,0.270810627097753
179,D_03,detail,3,20,0.013888888888888888,4.930285576533012e-05,0.00010343792565090557,0.12308336188539669,0.12288833234785679
179,D_04,detail,4,40,0.027777777777777776,2.3441865055387628e-05,7.13246822529075e-05,0.058522037214523016,0.0584293071681625
179,D_05,detail,5,80,0.05555555555555555,9.157919892162303e-06,4.458021769721471e-05,0.02286252085618794,0.02282629445806818
179,D_06,detail,6,160,0.1111111111111111,5.9600548497756526e-06,3.596407486563358e-05,0.014879129749064308,0.014855553290398367
179,D_07,detail,7,320,0.2222222222222222,2.7277546455500307e-06,2.433024133800454e-05,0.006809772110785119,0.006798981808300896
179,D_08,detail,8,640,0.4444444444444444,1.1715645467878472e-06,1.5945086339771864e-05,0.0029247819592996315,0.0029201475484077807
179,D_09,detail,9,1280,0.8888888888888888,1.0175444649240928e-06,1.4860056576290043e-05,0.0025402746284487127,0.002536249481764208
179,A_09,approximation,9,2560,1.7777777777777777,6.357150101372689e-07,1.1745594347453352e-05,,0.0015845320972097804
180,D_01,detail,1,5,0.003472222222222222,0.00018188459750025343,0.0001986743159860385,0.5246523288408046,0.5244330058477753
180,D_02,detail,2,10,0.006944444444444444,7.097007462206052e-05,0.000124102747304272,0.20471560231161332,0.20463002404167982
180,D_03,detail,3,20,0.013888888888888888,5.219438020570959e-05,0.00010642793536748837,0.1505564709913921,0.15049353312945463
180,D_04,detail,4,40,0.027777777777777776,2.385706017715915e-05,7.195355033979596e-05,0.06881650427394946,0.06878773657225923
180,D_05,detail,5,80,0.05555555555555555,1.0188475483497739e-05,4.702170441958636e-05,0.029389005244092114,0.02937671961370803
180,D_06,detail,6,160,0.1111111111111111,3.9462743952925256e-06,2.9264250428553254e-05,0.011383163171538903,0.011378404611861032
180,D_07,detail,7,320,0.2222222222222222,2.427889321685712e-06,2.295399101443631e-05,0.007003329607326181,0.007000401971011208
180,D_08,detail,8,640,0.4444444444444444,5.926669303184705e-07,1.1340941555455236e-05,0.0017095679870203586,0.0017088533279078588
180,D_09,detail,9,1280,0.8888888888888888,6.150135493504966e-07,1.1552769454287133e-05,0.0017740275722628882,0.001773285966792986
180,A_09,approximation,9,2560,1.7777777777777777,1.4498346189458726e-07,5.609226764030709e-06,,0.00041803491754978785
181,D_01,detail,1,5,0.003472222222222222,0.00015147464577116543,0.0001813066516895271,0.4938235897432283,0.4923808111248973
181,D_02,detail,2,10,0.006944444444444444,7.208941077897795e-05,0.00012507758944293174,0.23501921019263905,0.2343325668276688
181,D_03,detail,3,20,0.013888888888888888,4.3267795609148405e-05,9.690052935248025e-05,0.14105765383511656,0.14064553304718283
181,D_04,detail,4,40,0.027777777777777776,2.2245664985594765e-05,6.94810641070163e-05,0.07252325353516573,0.07231136612900364
181,D_05,detail,5,80,0.05555555555555555,8.569654399417662e-06,4.312463365237324e-05,0.02793799237380266,0.02785636739906831
181,D_06,detail,6,160,0.1111111111111111,4.677951060106224e-06,3.18618949779443e-05,0.015250622131407163,0.015206065184383062
181,D_07,detail,7,320,0.2222222222222222,2.1623494791025567e-06,2.1662406828349177e-05,0.00704949119777439,0.007028895067128727
181,D_08,detail,8,640,0.4444444444444444,1.4672308286885738e-06,1.784403172019638e-05,0.004783329851119206,0.004769354645849632
181,D_09,detail,9,1280,0.8888888888888888,7.836727290414091e-07,1.3041007113925086e-05,0.002554857139746942,0.0025473927469340475
181,A_09,approximation,9,2560,1.7777777777777777,8.988075079240241e-07,1.3966163132984065e-05,,0.002921647827883701
182,D_01,detail,1,5,0.003472222222222222,0.000154724704166136,0.00018324139750142718,0.47706991870974164,0.4757064172590434
182,D_02,detail,2,10,0.006944444444444444,7.407740985866453e-05,0.00012679048383946212,0.22840634331770823,0.22775354093330166
182,D_03,detail,3,20,0.013888888888888888,4.2862963093657786e-05,9.644614201851516e-05,0.13216137932823716,0.1317836522375673
182,D_04,detail,4,40,0.027777777777777776,3.3514467500317055e-05,8.528250070374393e-05,0.10333672552256803,0.10304138144482468
182,D_05,detail,5,80,0.05555555555555555,9.170166772226271e-06,4.4610016285588744e-05,0.028274804208921273,0.028193992707199803
182,D_06,detail,6,160,0.1111111111111111,5.057027035418926e-06,3.312770899371869e-05,0.0155925680369037,0.015548003313150148
182,D_07,detail,7,320,0.2222222222222222,3.068183952876587e-06,2.5803847221688313e-05,0.009460275118145806,0.009433236945455139
182,D_08,detail,8,640,0.4444444444444444,1.3499414708372995e-06,1.7115958879326304e-05,0.0041623376901968115,0.0041504414182745985
182,D_09,detail,9,1280,0.8888888888888888,4.98045849551375e-07,1.0396291004782154e-05,0.001535648067577316,0.0015312590707326468
182,A_09,approximation,9,2560,1.7777777777777777,9.295959478919302e-07,1.4203352834714087e-05,,0.002858074670450592
183,D_01,detail,1,5,0.003472222222222222,0.0002128229110364946,0.0002149081840430553,0.49400037388003665,0.492712916685722
183,D_02,detail,2,10,0.006944444444444444,0.00010487123736483576,0.00015085925577548354,0.24342506272084227,0.24279065156480426
183,D_03,detail,3,20,0.013888888888888888,5.135265743869785e-05,0.00010556628200117095,0.1191987829266186,0.1188881286462846
183,D_04,detail,4,40,0.027777777777777776,3.276830422311769e-05,8.432779572449982e-05,0.07606114613693589,0.07586291659100927
183,D_05,detail,5,80,0.05555555555555555,1.3482556015901473e-05,5.409160667953082e-05,0.03129544502646029,0.031213883254488067
183,D_06,detail,6,160,0.1111111111111111,9.946968543742345e-06,4.646106247529187e-05,0.023088708615300678,0.023028535130449383
183,D_07,detail,7,320,0.2222222222222222,2.6811489239537766e-06,2.412149569735403e-05,0.006223430383555378,0.00620721096218593
183,D_08,detail,8,640,0.4444444444444444,1.9003337990176155e-06,2.0307605174215123e-05,0.004411017604446704,0.004399521669120808
183,D_09,detail,9,1280,0.8888888888888888,9.891659806774864e-07,1.4651373868119429e-05,0.0022960327058034586,0.0022900488159487793
